series,estimated_min,step,probe_loss,mean_step_s
vLLM lora_only nu50,20.455168,7680,0.41332,0.159806
vLLM lora_only nu50,20.481802,7690,0.357605,0.159806
vLLM lora_only nu50,20.508437,7700,0.356646,0.159806
vLLM lora_only nu50,20.535071,7710,0.328103,0.159806
vLLM lora_only nu50,20.561705,7720,0.346528,0.159806
vLLM lora_only nu50,20.588340,7730,0.360116,0.159806
vLLM lora_only nu50,20.614974,7740,0.32261,0.159806
vLLM lora_only nu50,20.641608,7750,0.304056,0.159806
vLLM lora_only nu50,20.668243,7760,0.318422,0.159806
vLLM lora_only nu50,20.694877,7770,0.35241,0.159806
vLLM lora_only nu50,20.721511,7780,0.335324,0.159806
vLLM lora_only nu50,20.748146,7790,0.290032,0.159806
vLLM lora_only nu50,20.774780,7800,0.36291,0.159806
vLLM lora_only nu50,20.801414,7810,0.299434,0.159806
vLLM lora_only nu50,20.828049,7820,0.297235,0.159806
vLLM lora_only nu50,20.854683,7830,0.335636,0.159806
vLLM lora_only nu50,20.881317,7840,0.346447,0.159806
vLLM lora_only nu50,20.907952,7850,0.318231,0.159806
vLLM lora_only nu50,20.934586,7860,0.313536,0.159806
vLLM lora_only nu50,20.961220,7870,0.295905,0.159806
vLLM lora_only nu50,20.987855,7880,0.295262,0.159806
vLLM lora_only nu50,21.014489,7890,0.343756,0.159806
vLLM lora_only nu50,21.041123,7900,0.363908,0.159806
vLLM lora_only nu50,21.067758,7910,0.311506,0.159806
vLLM lora_only nu50,21.094392,7920,0.330882,0.159806
vLLM lora_only nu50,21.121026,7930,0.317961,0.159806
vLLM lora_only nu50,21.147661,7940,0.313042,0.159806
vLLM lora_only nu50,21.174295,7950,0.405727,0.159806
vLLM lora_only nu50,21.200929,7960,0.304934,0.159806
vLLM lora_only nu50,21.227564,7970,0.339059,0.159806
vLLM lora_only nu50,21.254198,7980,0.342173,0.159806
vLLM lora_only nu50,21.280832,7990,0.313026,0.159806
vLLM lora_only nu50,21.307467,8000,0.31743,0.159806
vLLM lora_only nu50,21.334101,8010,0.365675,0.159806
vLLM lora_only nu50,21.360735,8020,0.325228,0.159806
vLLM lora_only nu50,21.387370,8030,0.341139,0.159806
vLLM lora_only nu50,21.414004,8040,0.312317,0.159806
vLLM lora_only nu50,21.440638,8050,0.297899,0.159806
vLLM lora_only nu50,21.467273,8060,0.321782,0.159806
vLLM lora_only nu50,21.493907,8070,0.33034,0.159806
vLLM lora_only nu50,21.520541,8080,0.389364,0.159806
vLLM lora_only nu50,21.547176,8090,0.340689,0.159806
vLLM lora_only nu50,21.573810,8100,0.282995,0.159806
vLLM lora_only nu50,21.600444,8110,0.362443,0.159806
vLLM lora_only nu50,21.627079,8120,0.280483,0.159806
vLLM lora_only nu50,21.653713,8130,0.299059,0.159806
vLLM lora_only nu50,21.680347,8140,0.361386,0.159806
vLLM lora_only nu50,21.706982,8150,0.341299,0.159806
vLLM lora_only nu50,21.733616,8160,0.294183,0.159806
vLLM lora_only nu50,21.760250,8170,0.35536,0.159806
vLLM lora_only nu50,21.786885,8180,0.304173,0.159806
vLLM lora_only nu50,21.813519,8190,0.358943,0.159806
vLLM lora_only nu50,21.840153,8200,0.323124,0.159806
vLLM lora_only nu50,21.866788,8210,0.372936,0.159806
vLLM lora_only nu50,21.893422,8220,0.336382,0.159806
vLLM lora_only nu50,21.920056,8230,0.317373,0.159806
vLLM lora_only nu50,21.946691,8240,0.294173,0.159806
vLLM lora_only nu50,21.973325,8250,0.3489,0.159806
vLLM lora_only nu50,21.999959,8260,0.343524,0.159806
vLLM lora_only nu50,22.026594,8270,0.306479,0.159806
vLLM lora_only nu50,22.053228,8280,0.342564,0.159806
vLLM lora_only nu50,22.079862,8290,0.316936,0.159806
vLLM lora_only nu50,22.106497,8300,0.306697,0.159806
vLLM lora_only nu50,22.133131,8310,0.32677,0.159806
vLLM lora_only nu50,22.159765,8320,0.329621,0.159806
vLLM lora_only nu50,22.186400,8330,0.331112,0.159806
vLLM lora_only nu50,22.213034,8340,0.318524,0.159806
vLLM lora_only nu50,22.239668,8350,0.311513,0.159806
vLLM lora_only nu50,22.266303,8360,0.314008,0.159806
vLLM lora_only nu50,22.292937,8370,0.30877,0.159806
vLLM lora_only nu50,22.319571,8380,0.276167,0.159806
vLLM lora_only nu50,22.346206,8390,0.3467,0.159806
vLLM lora_only nu50,22.372840,8400,0.317682,0.159806
vLLM lora_only nu50,22.399474,8410,0.307698,0.159806
vLLM lora_only nu50,22.426109,8420,0.328558,0.159806
vLLM lora_only nu50,22.452743,8430,0.363771,0.159806
vLLM lora_only nu50,22.479377,8440,0.333552,0.159806
vLLM lora_only nu50,22.506012,8450,0.327111,0.159806
vLLM lora_only nu50,22.532646,8460,0.327365,0.159806
vLLM lora_only nu50,22.559280,8470,0.3075,0.159806
vLLM lora_only nu50,22.585915,8480,0.287933,0.159806
vLLM lora_only nu50,22.612549,8490,0.317101,0.159806
vLLM lora_only nu50,22.639183,8500,0.312211,0.159806
vLLM lora_only nu50,22.665818,8510,0.362588,0.159806
vLLM lora_only nu50,22.692452,8520,0.293173,0.159806
vLLM lora_only nu50,22.719086,8530,0.350104,0.159806
vLLM lora_only nu50,22.745721,8540,0.338077,0.159806
vLLM lora_only nu50,22.772355,8550,0.321216,0.159806
vLLM lora_only nu50,22.798989,8560,0.340498,0.159806
vLLM lora_only nu50,22.825624,8570,0.326415,0.159806
vLLM lora_only nu50,22.852258,8580,0.307983,0.159806
vLLM lora_only nu50,22.878892,8590,0.346364,0.159806
vLLM lora_only nu50,22.905527,8600,0.300334,0.159806
vLLM lora_only nu50,22.932161,8610,0.297536,0.159806
vLLM lora_only nu50,22.958795,8620,0.320869,0.159806
vLLM lora_only nu50,22.985430,8630,0.335435,0.159806
vLLM lora_only nu50,23.012064,8640,0.318934,0.159806
vLLM lora_only nu50,23.038698,8650,0.327615,0.159806
vLLM lora_only nu50,23.065333,8660,0.298799,0.159806
vLLM lora_only nu50,23.091967,8670,0.32713,0.159806
vLLM lora_only nu50,23.118601,8680,0.298877,0.159806
vLLM lora_only nu50,23.145236,8690,0.274427,0.159806
vLLM lora_only nu50,23.171870,8700,0.328668,0.159806
vLLM lora_only nu50,23.198504,8710,0.34651,0.159806
vLLM lora_only nu50,23.225139,8720,0.261343,0.159806
vLLM lora_only nu50,23.251773,8730,0.336307,0.159806
vLLM lora_only nu50,23.278407,8740,0.295899,0.159806
vLLM lora_only nu50,23.305042,8750,0.269238,0.159806
vLLM lora_only nu50,23.331676,8760,0.311356,0.159806
vLLM lora_only nu50,23.358310,8770,0.351364,0.159806
vLLM lora_only nu50,23.384945,8780,0.313009,0.159806
vLLM lora_only nu50,23.411579,8790,0.334225,0.159806
vLLM lora_only nu50,23.438213,8800,0.309592,0.159806
vLLM lora_only nu50,23.464848,8810,0.306349,0.159806
vLLM lora_only nu50,23.491482,8820,0.35004,0.159806
vLLM lora_only nu50,23.518116,8830,0.323691,0.159806
vLLM lora_only nu50,23.544751,8840,0.342286,0.159806
vLLM lora_only nu50,23.571385,8850,0.315697,0.159806
vLLM lora_only nu50,23.598019,8860,0.276593,0.159806
vLLM lora_only nu50,23.624654,8870,0.348979,0.159806
vLLM lora_only nu50,23.651288,8880,0.38658,0.159806
vLLM lora_only nu50,23.677922,8890,0.312563,0.159806
vLLM lora_only nu50,23.704557,8900,0.315317,0.159806
vLLM lora_only nu50,23.731191,8910,0.324086,0.159806
vLLM lora_only nu50,23.757825,8920,0.306075,0.159806
vLLM lora_only nu50,23.784460,8930,0.325988,0.159806
vLLM lora_only nu50,23.811094,8940,0.33006,0.159806
vLLM lora_only nu50,23.837728,8950,0.316807,0.159806
vLLM lora_only nu50,23.864363,8960,0.257357,0.159806
vLLM lora_only nu50,23.890997,8970,0.294923,0.159806
vLLM lora_only nu50,23.917631,8980,0.310056,0.159806
vLLM lora_only nu50,23.944266,8990,0.294131,0.159806
vLLM lora_only nu50,23.970900,9000,0.299062,0.159806
vLLM lora_only nu50,23.997534,9010,0.426,0.159806
vLLM lora_only nu50,24.024169,9020,0.411524,0.159806
vLLM lora_only nu50,24.050803,9030,0.424641,0.159806
vLLM lora_only nu50,24.077437,9040,0.399507,0.159806
vLLM lora_only nu50,24.104072,9050,0.379768,0.159806
vLLM lora_only nu50,24.130706,9060,0.294202,0.159806
vLLM lora_only nu50,24.157340,9070,0.324119,0.159806
vLLM lora_only nu50,24.183975,9080,0.324204,0.159806
vLLM lora_only nu50,24.210609,9090,0.290451,0.159806
vLLM lora_only nu50,24.237243,9100,0.323076,0.159806
vLLM lora_only nu50,24.263878,9110,0.269432,0.159806
vLLM lora_only nu50,24.290512,9120,0.333685,0.159806
vLLM lora_only nu50,24.317146,9130,0.327076,0.159806
vLLM lora_only nu50,24.343781,9140,0.316248,0.159806
vLLM lora_only nu50,24.370415,9150,0.32319,0.159806
vLLM lora_only nu50,24.397049,9160,0.323399,0.159806
vLLM lora_only nu50,24.423684,9170,0.257277,0.159806
vLLM lora_only nu50,24.450318,9180,0.335664,0.159806
vLLM lora_only nu50,24.476952,9190,0.319468,0.159806
vLLM lora_only nu50,24.503587,9200,0.29544,0.159806
vLLM lora_only nu50,24.530221,9210,0.309158,0.159806
vLLM lora_only nu50,24.556855,9220,0.3305,0.159806
vLLM lora_only nu50,24.583490,9230,0.287594,0.159806
vLLM lora_only nu50,24.610124,9240,0.309296,0.159806
vLLM lora_only nu50,24.636758,9250,0.306237,0.159806
vLLM lora_only nu50,24.663393,9260,0.302416,0.159806
vLLM lora_only nu50,24.690027,9270,0.307031,0.159806
vLLM lora_only nu50,24.716661,9280,0.281769,0.159806
vLLM lora_only nu50,24.743296,9290,0.271618,0.159806
vLLM lora_only nu50,24.769930,9300,0.286079,0.159806
vLLM lora_only nu50,24.796564,9310,0.298552,0.159806
vLLM lora_only nu50,24.823199,9320,0.352662,0.159806
vLLM lora_only nu50,24.849833,9330,0.320896,0.159806
vLLM lora_only nu50,24.876467,9340,0.285729,0.159806
vLLM lora_only nu50,24.903102,9350,0.338256,0.159806
vLLM lora_only nu50,24.929736,9360,0.261054,0.159806
vLLM lora_only nu50,24.956370,9370,0.286186,0.159806
vLLM lora_only nu50,24.983005,9380,0.352449,0.159806
vLLM lora_only nu50,25.009639,9390,0.314882,0.159806
vLLM lora_only nu50,25.036273,9400,0.308376,0.159806
vLLM lora_only nu50,25.062908,9410,0.282957,0.159806
vLLM lora_only nu50,25.089542,9420,0.263713,0.159806
vLLM lora_only nu50,25.116176,9430,0.297411,0.159806
vLLM lora_only nu50,25.142811,9440,0.343883,0.159806
vLLM lora_only nu50,25.169445,9450,0.314256,0.159806
vLLM lora_only nu50,25.196079,9460,0.299395,0.159806
vLLM lora_only nu50,25.222714,9470,0.277739,0.159806
vLLM lora_only nu50,25.249348,9480,0.260897,0.159806
vLLM lora_only nu50,25.275982,9490,0.340668,0.159806
vLLM lora_only nu50,25.302617,9500,0.349757,0.159806
vLLM lora_only nu50,25.329251,9510,0.390732,0.159806
vLLM lora_only nu50,25.355885,9520,0.405541,0.159806
vLLM lora_only nu50,25.382520,9530,0.375915,0.159806
vLLM lora_only nu50,25.409154,9540,0.384516,0.159806
vLLM lora_only nu50,25.435788,9550,0.334522,0.159806
vLLM lora_only nu50,25.462423,9560,0.336205,0.159806
vLLM lora_only nu50,25.489057,9570,0.28698,0.159806
vLLM lora_only nu50,25.515691,9580,0.311961,0.159806
vLLM lora_only nu50,25.542326,9590,0.32132,0.159806
vLLM lora_only nu50,25.568960,9600,0.312116,0.159806
vLLM lora_only nu50,25.595594,9610,0.312923,0.159806
vLLM lora_only nu50,25.622229,9620,0.309541,0.159806
vLLM lora_only nu50,25.648863,9630,0.358179,0.159806
vLLM lora_only nu50,25.675497,9640,0.33668,0.159806
vLLM lora_only nu50,25.702132,9650,0.244079,0.159806
vLLM lora_only nu50,25.728766,9660,0.299824,0.159806
vLLM lora_only nu50,25.755400,9670,0.262979,0.159806
vLLM lora_only nu50,25.782035,9680,0.289899,0.159806
vLLM lora_only nu50,25.808669,9690,0.346509,0.159806
vLLM lora_only nu50,25.835303,9700,0.295595,0.159806
vLLM lora_only nu50,25.861938,9710,0.296594,0.159806
vLLM lora_only nu50,25.888572,9720,0.286099,0.159806
vLLM lora_only nu50,25.915206,9730,0.263275,0.159806
vLLM lora_only nu50,25.941841,9740,0.290328,0.159806
vLLM lora_only nu50,25.968475,9750,0.316302,0.159806
vLLM lora_only nu50,25.995109,9760,0.307828,0.159806
vLLM lora_only nu50,26.021744,9770,0.33768,0.159806
vLLM lora_only nu50,26.048378,9780,0.315798,0.159806
vLLM lora_only nu50,26.075012,9790,0.288754,0.159806
vLLM lora_only nu50,26.101647,9800,0.312472,0.159806
vLLM lora_only nu50,26.128281,9810,0.34611,0.159806
vLLM lora_only nu50,26.154915,9820,0.290128,0.159806
vLLM lora_only nu50,26.181550,9830,0.318814,0.159806
vLLM lora_only nu50,26.208184,9840,0.288496,0.159806
vLLM lora_only nu50,26.234818,9850,0.296128,0.159806
vLLM lora_only nu50,26.261453,9860,0.314374,0.159806
vLLM lora_only nu50,26.288087,9870,0.284012,0.159806
vLLM lora_only nu50,26.314721,9880,0.322354,0.159806
vLLM lora_only nu50,26.341356,9890,0.27816,0.159806
vLLM lora_only nu50,26.367990,9900,0.283604,0.159806
vLLM lora_only nu50,26.394624,9910,0.283597,0.159806
vLLM lora_only nu50,26.421259,9920,0.284349,0.159806
vLLM lora_only nu50,26.447893,9930,0.288226,0.159806
vLLM lora_only nu50,26.474527,9940,0.297265,0.159806
vLLM lora_only nu50,26.501162,9950,0.279282,0.159806
vLLM lora_only nu50,26.527796,9960,0.248365,0.159806
vLLM lora_only nu50,26.554430,9970,0.294219,0.159806
vLLM lora_only nu50,26.581065,9980,0.255373,0.159806
vLLM lora_only nu50,26.607699,9990,0.288547,0.159806
vLLM lora_only nu50,26.634333,10000,0.311048,0.159806
vLLM lora_only nu50,26.660968,10010,0.379452,0.159806
vLLM lora_only nu50,26.687602,10020,0.251441,0.159806
vLLM lora_only nu50,26.714236,10030,0.320384,0.159806
vLLM lora_only nu50,26.740871,10040,0.255572,0.159806
vLLM lora_only nu50,26.767505,10050,0.324095,0.159806
vLLM lora_only nu50,26.794139,10060,0.297243,0.159806
vLLM lora_only nu50,26.820774,10070,0.278732,0.159806
vLLM lora_only nu50,26.847408,10080,0.292615,0.159806
vLLM lora_only nu50,26.874042,10090,0.308293,0.159806
vLLM lora_only nu50,26.900677,10100,0.241003,0.159806
vLLM lora_only nu50,26.927311,10110,0.286176,0.159806
vLLM lora_only nu50,26.953945,10120,0.318542,0.159806
vLLM lora_only nu50,26.980580,10130,0.287284,0.159806
vLLM lora_only nu50,27.007214,10140,0.301694,0.159806
vLLM lora_only nu50,27.033848,10150,0.267463,0.159806
vLLM lora_only nu50,27.060483,10160,0.303348,0.159806
vLLM lora_only nu50,27.087117,10170,0.31739,0.159806
vLLM lora_only nu50,27.113751,10180,0.340759,0.159806
vLLM lora_only nu50,27.140386,10190,0.2905,0.159806
vLLM lora_only nu50,27.167020,10200,0.307804,0.159806
vLLM lora_only nu50,27.193654,10210,0.298673,0.159806
vLLM lora_only nu50,27.220289,10220,0.282509,0.159806
vLLM lora_only nu50,27.246923,10230,0.27393,0.159806
vLLM lora_only nu50,27.273557,10240,0.296355,0.159806
vLLM lora_only nu50,27.300192,10250,0.351484,0.159806
vLLM lora_only nu50,27.326826,10260,0.322133,0.159806
vLLM lora_only nu50,27.353460,10270,0.219662,0.159806
vLLM lora_only nu50,27.380095,10280,0.28634,0.159806
vLLM lora_only nu50,27.406729,10290,0.266988,0.159806
vLLM lora_only nu50,27.433363,10300,0.265733,0.159806
vLLM lora_only nu50,27.459998,10310,0.293426,0.159806
vLLM lora_only nu50,27.486632,10320,0.318222,0.159806
vLLM lora_only nu50,27.513266,10330,0.285162,0.159806
vLLM lora_only nu50,27.539901,10340,0.305227,0.159806
vLLM lora_only nu50,27.566535,10350,0.269617,0.159806
vLLM lora_only nu50,27.593169,10360,0.285129,0.159806
vLLM lora_only nu50,27.619804,10370,0.302841,0.159806
vLLM lora_only nu50,27.646438,10380,0.300492,0.159806
vLLM lora_only nu50,27.673072,10390,0.256565,0.159806
vLLM lora_only nu50,27.699707,10400,0.293336,0.159806
vLLM lora_only nu50,27.726341,10410,0.260506,0.159806
vLLM lora_only nu50,27.752975,10420,0.29943,0.159806
vLLM lora_only nu50,27.779610,10430,0.355829,0.159806
vLLM lora_only nu50,27.806244,10440,0.265689,0.159806
vLLM lora_only nu50,27.832878,10450,0.312766,0.159806
vLLM lora_only nu50,27.859513,10460,0.276359,0.159806
vLLM lora_only nu50,27.886147,10470,0.338677,0.159806
vLLM lora_only nu50,27.912781,10480,0.295429,0.159806
vLLM lora_only nu50,27.939416,10490,0.345655,0.159806
vLLM lora_only nu50,27.966050,10500,0.301368,0.159806
vLLM lora_only nu50,27.992684,10510,0.354025,0.159806
vLLM lora_only nu50,28.019319,10520,0.288337,0.159806
vLLM lora_only nu50,28.045953,10530,0.30217,0.159806
vLLM lora_only nu50,28.072587,10540,0.337742,0.159806
vLLM lora_only nu50,28.099222,10550,0.339397,0.159806
vLLM lora_only nu50,28.125856,10560,0.316948,0.159806
vLLM lora_only nu50,28.152490,10570,0.301881,0.159806
vLLM lora_only nu50,28.179125,10580,0.257362,0.159806
vLLM lora_only nu50,28.205759,10590,0.290449,0.159806
vLLM lora_only nu50,28.232393,10600,0.257801,0.159806
vLLM lora_only nu50,28.259028,10610,0.248575,0.159806
vLLM lora_only nu50,28.285662,10620,0.32063,0.159806
vLLM lora_only nu50,28.312296,10630,0.297267,0.159806
vLLM lora_only nu50,28.338931,10640,0.299311,0.159806
vLLM lora_only nu50,28.365565,10650,0.253807,0.159806
vLLM lora_only nu50,28.392199,10660,0.242293,0.159806
vLLM lora_only nu50,28.418834,10670,0.305589,0.159806
vLLM lora_only nu50,28.445468,10680,0.31458,0.159806
vLLM lora_only nu50,28.472102,10690,0.276424,0.159806
vLLM lora_only nu50,28.498737,10700,0.304136,0.159806
vLLM lora_only nu50,28.525371,10710,0.272383,0.159806
vLLM lora_only nu50,28.552005,10720,0.23031,0.159806
vLLM lora_only nu50,28.578640,10730,0.336184,0.159806
vLLM lora_only nu50,28.605274,10740,0.270734,0.159806
vLLM lora_only nu50,28.631908,10750,0.283162,0.159806
vLLM lora_only nu50,28.658543,10760,0.318523,0.159806
vLLM lora_only nu50,28.685177,10770,0.272713,0.159806
vLLM lora_only nu50,28.711811,10780,0.304064,0.159806
vLLM lora_only nu50,28.738446,10790,0.27826,0.159806
vLLM lora_only nu50,28.765080,10800,0.279945,0.159806
vLLM lora_only nu50,28.791714,10810,0.244333,0.159806
vLLM lora_only nu50,28.818349,10820,0.304288,0.159806
vLLM lora_only nu50,28.844983,10830,0.271175,0.159806
vLLM lora_only nu50,28.871617,10840,0.298581,0.159806
vLLM lora_only nu50,28.898252,10850,0.259548,0.159806
vLLM lora_only nu50,28.924886,10860,0.253878,0.159806
vLLM lora_only nu50,28.951520,10870,0.356137,0.159806
vLLM lora_only nu50,28.978155,10880,0.326715,0.159806
vLLM lora_only nu50,29.004789,10890,0.23407,0.159806
vLLM lora_only nu50,29.031423,10900,0.326056,0.159806
vLLM lora_only nu50,29.058058,10910,0.239404,0.159806
vLLM lora_only nu50,29.084692,10920,0.269275,0.159806
vLLM lora_only nu50,29.111326,10930,0.332272,0.159806
vLLM lora_only nu50,29.137961,10940,0.290947,0.159806
vLLM lora_only nu50,29.164595,10950,0.314379,0.159806
vLLM lora_only nu50,29.191229,10960,0.305649,0.159806
vLLM lora_only nu50,29.217864,10970,0.2801,0.159806
vLLM lora_only nu50,29.244498,10980,0.26977,0.159806
vLLM lora_only nu50,29.271132,10990,0.31897,0.159806
vLLM lora_only nu50,29.297767,11000,0.265531,0.159806
vLLM lora_only nu50,29.324401,11010,0.265034,0.159806
vLLM lora_only nu50,29.351035,11020,0.325993,0.159806
vLLM lora_only nu50,29.377670,11030,0.241892,0.159806
vLLM lora_only nu50,29.404304,11040,0.289299,0.159806
vLLM lora_only nu50,29.430938,11050,0.266921,0.159806
vLLM lora_only nu50,29.457573,11060,0.301994,0.159806
vLLM lora_only nu50,29.484207,11070,0.318689,0.159806
vLLM lora_only nu50,29.510841,11080,0.310538,0.159806
vLLM lora_only nu50,29.537476,11090,0.284331,0.159806
vLLM lora_only nu50,29.564110,11100,0.268056,0.159806
vLLM lora_only nu50,29.590744,11110,0.305785,0.159806
vLLM lora_only nu50,29.617379,11120,0.301167,0.159806
vLLM lora_only nu50,29.644013,11130,0.269309,0.159806
vLLM lora_only nu50,29.670647,11140,0.269886,0.159806
vLLM lora_only nu50,29.697282,11150,0.260811,0.159806
vLLM lora_only nu50,29.723916,11160,0.307188,0.159806
vLLM lora_only nu50,29.750550,11170,0.305384,0.159806
vLLM lora_only nu50,29.777185,11180,0.317275,0.159806
vLLM lora_only nu50,29.803819,11190,0.335906,0.159806
vLLM lora_only nu50,29.830453,11200,0.298609,0.159806
vLLM lora_only nu50,29.857088,11210,0.313251,0.159806
vLLM lora_only nu50,29.883722,11220,0.258522,0.159806
vLLM lora_only nu50,29.910356,11230,0.290722,0.159806
vLLM lora_only nu50,29.936991,11240,0.356766,0.159806
vLLM lora_only nu50,29.963625,11250,0.332983,0.159806
vLLM lora_only nu50,29.990259,11260,0.312646,0.159806
vLLM lora_only nu50,30.016894,11270,0.301899,0.159806
vLLM lora_only nu50,30.043528,11280,0.27022,0.159806
vLLM lora_only nu50,30.070162,11290,0.271348,0.159806
vLLM lora_only nu50,30.096797,11300,0.316258,0.159806
vLLM lora_only nu50,30.123431,11310,0.292408,0.159806
vLLM lora_only nu50,30.150065,11320,0.294708,0.159806
vLLM lora_only nu50,30.176700,11330,0.350158,0.159806
vLLM lora_only nu50,30.203334,11340,0.265887,0.159806
vLLM lora_only nu50,30.229968,11350,0.301329,0.159806
vLLM lora_only nu50,30.256603,11360,0.312343,0.159806
vLLM lora_only nu50,30.283237,11370,0.276043,0.159806
vLLM lora_only nu50,30.309871,11380,0.28602,0.159806
vLLM lora_only nu50,30.336506,11390,0.264721,0.159806
vLLM lora_only nu50,30.363140,11400,0.286591,0.159806
vLLM lora_only nu50,30.389774,11410,0.282224,0.159806
vLLM lora_only nu50,30.416409,11420,0.323894,0.159806
vLLM lora_only nu50,30.443043,11430,0.29313,0.159806
vLLM lora_only nu50,30.469677,11440,0.289678,0.159806
vLLM lora_only nu50,30.496312,11450,0.291311,0.159806
vLLM lora_only nu50,30.522946,11460,0.267026,0.159806
vLLM lora_only nu50,30.549580,11470,0.280901,0.159806
vLLM lora_only nu50,30.576215,11480,0.257406,0.159806
vLLM lora_only nu50,30.602849,11490,0.292902,0.159806
vLLM lora_only nu50,30.629483,11500,0.316687,0.159806
vLLM lora_only nu50,30.656118,11510,0.244185,0.159806
vLLM lora_only nu50,30.682752,11520,0.263223,0.159806
