series,step,probe_loss
vLLM lora_only nu100,12210,0.219122
vLLM lora_only nu100,12220,0.25649
vLLM lora_only nu100,12230,0.28367
vLLM lora_only nu100,12240,0.238511
vLLM lora_only nu100,12250,0.260933
vLLM lora_only nu100,12260,0.264647
vLLM lora_only nu100,12270,0.193955
vLLM lora_only nu100,12280,0.257344
vLLM lora_only nu100,12290,0.300836
vLLM lora_only nu100,12300,0.222898
vLLM lora_only nu100,12310,0.304076
vLLM lora_only nu100,12320,0.210558
vLLM lora_only nu100,12330,0.246165
vLLM lora_only nu100,12340,0.22864
vLLM lora_only nu100,12350,0.295635
vLLM lora_only nu100,12360,0.282681
vLLM lora_only nu100,12370,0.278688
vLLM lora_only nu100,12380,0.2316
vLLM lora_only nu100,12390,0.249314
vLLM lora_only nu100,12400,0.285902
vLLM lora_only nu100,12410,0.303931
vLLM lora_only nu100,12420,0.295733
vLLM lora_only nu100,12430,0.30514
vLLM lora_only nu100,12440,0.23212
vLLM lora_only nu100,12450,0.331486
vLLM lora_only nu100,12460,0.220601
vLLM lora_only nu100,12470,0.252259
vLLM lora_only nu100,12480,0.25982
vLLM lora_only nu100,12490,0.28566
vLLM lora_only nu100,12500,0.244697
vLLM lora_only nu100,12510,0.258237
vLLM lora_only nu100,12520,0.181983
vLLM lora_only nu100,12530,0.283677
vLLM lora_only nu100,12540,0.250944
vLLM lora_only nu100,12550,0.238808
vLLM lora_only nu100,12560,0.259388
vLLM lora_only nu100,12570,0.280625
vLLM lora_only nu100,12580,0.233341
vLLM lora_only nu100,12590,0.273612
vLLM lora_only nu100,12600,0.235724
vLLM lora_only nu100,12610,0.269517
vLLM lora_only nu100,12620,0.321368
vLLM lora_only nu100,12630,0.271346
vLLM lora_only nu100,12640,0.286318
vLLM lora_only nu100,12650,0.277027
vLLM lora_only nu100,12660,0.359646
vLLM lora_only nu100,12670,0.2505
vLLM lora_only nu100,12680,0.341838
vLLM lora_only nu100,12690,0.213439
vLLM lora_only nu100,12700,0.321571
vLLM lora_only nu100,12710,0.230298
vLLM lora_only nu100,12720,0.291
vLLM lora_only nu100,12730,0.31026
vLLM lora_only nu100,12740,0.287821
vLLM lora_only nu100,12750,0.21491
vLLM lora_only nu100,12760,0.280317
vLLM lora_only nu100,12770,0.220164
vLLM lora_only nu100,12780,0.236941
vLLM lora_only nu100,12790,0.307621
vLLM lora_only nu100,12800,0.285065
vLLM lora_only nu100,12810,0.273859
vLLM lora_only nu100,12820,0.324254
vLLM lora_only nu100,12830,0.243738
vLLM lora_only nu100,12840,0.271518
vLLM lora_only nu100,12850,0.272718
vLLM lora_only nu100,12860,0.271691
vLLM lora_only nu100,12870,0.234433
vLLM lora_only nu100,12880,0.290351
vLLM lora_only nu100,12890,0.226771
vLLM lora_only nu100,12900,0.296036
vLLM lora_only nu100,12910,0.257046
vLLM lora_only nu100,12920,0.22382
vLLM lora_only nu100,12930,0.246702
vLLM lora_only nu100,12940,0.217756
vLLM lora_only nu100,12950,0.264987
vLLM lora_only nu100,12960,0.23527
vLLM lora_only nu100,12970,0.281245
vLLM lora_only nu100,12980,0.292515
vLLM lora_only nu100,12990,0.249394
vLLM lora_only nu100,13000,0.228663
vLLM lora_only nu100,13010,0.374884
vLLM lora_only nu100,13020,0.321101
vLLM lora_only nu100,13030,0.41921
vLLM lora_only nu100,13040,0.364028
vLLM lora_only nu100,13050,0.431235
vLLM lora_only nu100,13060,0.264814
vLLM lora_only nu100,13070,0.376482
vLLM lora_only nu100,13080,0.326095
vLLM lora_only nu100,13090,0.403823
vLLM lora_only nu100,13100,0.427881
vLLM lora_only nu100,13110,0.281611
vLLM lora_only nu100,13120,0.254682
vLLM lora_only nu100,13130,0.226767
vLLM lora_only nu100,13140,0.179183
vLLM lora_only nu100,13150,0.276701
vLLM lora_only nu100,13160,0.292041
vLLM lora_only nu100,13170,0.292023
vLLM lora_only nu100,13180,0.255964
vLLM lora_only nu100,13190,0.248751
vLLM lora_only nu100,13200,0.197572
vLLM lora_only nu100,13210,0.314212
vLLM lora_only nu100,13220,0.30185
vLLM lora_only nu100,13230,0.265821
vLLM lora_only nu100,13240,0.294463
vLLM lora_only nu100,13250,0.260583
vLLM lora_only nu100,13260,0.275589
vLLM lora_only nu100,13270,0.25861
vLLM lora_only nu100,13280,0.367204
vLLM lora_only nu100,13290,0.242596
vLLM lora_only nu100,13300,0.32554
vLLM lora_only nu100,13310,0.189592
vLLM lora_only nu100,13320,0.215474
vLLM lora_only nu100,13330,0.214699
vLLM lora_only nu100,13340,0.218893
vLLM lora_only nu100,13350,0.281932
vLLM lora_only nu100,13360,0.263106
vLLM lora_only nu100,13370,0.2242
vLLM lora_only nu100,13380,0.218781
vLLM lora_only nu100,13390,0.189299
vLLM lora_only nu100,13400,0.258945
vLLM lora_only nu100,13410,0.292879
vLLM lora_only nu100,13420,0.261649
vLLM lora_only nu100,13430,0.23565
vLLM lora_only nu100,13440,0.251968
vLLM lora_only nu100,13450,0.219826
vLLM lora_only nu100,13460,0.279241
vLLM lora_only nu100,13470,0.321076
vLLM lora_only nu100,13480,0.220929
vLLM lora_only nu100,13490,0.275929
vLLM lora_only nu100,13500,0.271413
vLLM lora_only nu100,13510,0.189956
vLLM lora_only nu100,13520,0.276377
vLLM lora_only nu100,13530,0.21693
vLLM lora_only nu100,13540,0.199641
vLLM lora_only nu100,13550,0.242685
vLLM lora_only nu100,13560,0.193082
vLLM lora_only nu100,13570,0.243044
vLLM lora_only nu100,13580,0.236779
vLLM lora_only nu100,13590,0.253585
vLLM lora_only nu100,13600,0.229315
vLLM lora_only nu100,13610,0.248714
vLLM lora_only nu100,13620,0.273
vLLM lora_only nu100,13630,0.238243
vLLM lora_only nu100,13640,0.180934
vLLM lora_only nu100,13650,0.25102
vLLM lora_only nu100,13660,0.29672
vLLM lora_only nu100,13670,0.275975
vLLM lora_only nu100,13680,0.218457
vLLM lora_only nu100,13690,0.234817
vLLM lora_only nu100,13700,0.209902
vLLM lora_only nu100,13710,0.234284
vLLM lora_only nu100,13720,0.253459
vLLM lora_only nu100,13730,0.286472
vLLM lora_only nu100,13740,0.237039
vLLM lora_only nu100,13750,0.245816
vLLM lora_only nu100,13760,0.207147
vLLM lora_only nu100,13770,0.249537
vLLM lora_only nu100,13780,0.269116
vLLM lora_only nu100,13790,0.246454
vLLM lora_only nu100,13800,0.247749
vLLM lora_only nu100,13810,0.230564
vLLM lora_only nu100,13820,0.17519
vLLM lora_only nu100,13830,0.250724
vLLM lora_only nu100,13840,0.287797
vLLM lora_only nu100,13850,0.208709
vLLM lora_only nu100,13860,0.293986
vLLM lora_only nu100,13870,0.245764
vLLM lora_only nu100,13880,0.24368
vLLM lora_only nu100,13890,0.240278
vLLM lora_only nu100,13900,0.303619
vLLM lora_only nu100,13910,0.238191
vLLM lora_only nu100,13920,0.254448
vLLM lora_only nu100,13930,0.238994
vLLM lora_only nu100,13940,0.20042
vLLM lora_only nu100,13950,0.275558
vLLM lora_only nu100,13960,0.221041
vLLM lora_only nu100,13970,0.268233
vLLM lora_only nu100,13980,0.324533
vLLM lora_only nu100,13990,0.178947
vLLM lora_only nu100,14000,0.276305
vLLM lora_only nu100,14010,0.232518
vLLM lora_only nu100,14020,0.243946
vLLM lora_only nu100,14030,0.252588
vLLM lora_only nu100,14040,0.272764
vLLM lora_only nu100,14050,0.218238
vLLM lora_only nu100,14060,0.283196
vLLM lora_only nu100,14070,0.225528
vLLM lora_only nu100,14080,0.302249
vLLM lora_only nu100,14090,0.34423
vLLM lora_only nu100,14100,0.259234
vLLM lora_only nu100,14110,0.22407
vLLM lora_only nu100,14120,0.258373
vLLM lora_only nu100,14130,0.205621
vLLM lora_only nu100,14140,0.272801
vLLM lora_only nu100,14150,0.282173
vLLM lora_only nu100,14160,0.211127
vLLM lora_only nu100,14170,0.286548
vLLM lora_only nu100,14180,0.2032
vLLM lora_only nu100,14190,0.225301
vLLM lora_only nu100,14200,0.215828
vLLM lora_only nu100,14210,0.430702
vLLM lora_only nu100,14220,0.357515
vLLM lora_only nu100,14230,0.380514
vLLM lora_only nu100,14240,0.397879
vLLM lora_only nu100,14250,0.384821
vLLM lora_only nu100,14260,0.458182
vLLM lora_only nu100,14270,0.452894
vLLM lora_only nu100,14280,0.492792
vLLM lora_only nu100,14290,0.520503
vLLM lora_only nu100,14300,0.305964
vLLM lora_only nu100,14310,0.23945
vLLM lora_only nu100,14320,0.197918
vLLM lora_only nu100,14330,0.240107
vLLM lora_only nu100,14340,0.249637
vLLM lora_only nu100,14350,0.242419
vLLM lora_only nu100,14360,0.249093
vLLM lora_only nu100,14370,0.271005
vLLM lora_only nu100,14380,0.18255
vLLM lora_only nu100,14390,0.274663
vLLM lora_only nu100,14400,0.289925
vLLM lora_only nu100,14410,0.258557
vLLM lora_only nu100,14420,0.220303
vLLM lora_only nu100,14430,0.220324
vLLM lora_only nu100,14440,0.195134
vLLM lora_only nu100,14450,0.250121
vLLM lora_only nu100,14460,0.26647
vLLM lora_only nu100,14470,0.253838
vLLM lora_only nu100,14480,0.230825
vLLM lora_only nu100,14490,0.196982
vLLM lora_only nu100,14500,0.231297
vLLM lora_only nu100,14510,0.266969
vLLM lora_only nu100,14520,0.263961
vLLM lora_only nu100,14530,0.292062
vLLM lora_only nu100,14540,0.259176
vLLM lora_only nu100,14550,0.246929
vLLM lora_only nu100,14560,0.279777
vLLM lora_only nu100,14570,0.273355
vLLM lora_only nu100,14580,0.231172
vLLM lora_only nu100,14590,0.294811
vLLM lora_only nu100,14600,0.274726
vLLM lora_only nu100,14610,0.240696
vLLM lora_only nu100,14620,0.302509
vLLM lora_only nu100,14630,0.219912
vLLM lora_only nu100,14640,0.272691
vLLM lora_only nu100,14650,0.214261
vLLM lora_only nu100,14660,0.263982
vLLM lora_only nu100,14670,0.241366
vLLM lora_only nu100,14680,0.224483
vLLM lora_only nu100,14690,0.186109
vLLM lora_only nu100,14700,0.263439
vLLM lora_only nu100,14710,0.268551
vLLM lora_only nu100,14720,0.249276
vLLM lora_only nu100,14730,0.211024
vLLM lora_only nu100,14740,0.26723
vLLM lora_only nu100,14750,0.173332
vLLM lora_only nu100,14760,0.277423
vLLM lora_only nu100,14770,0.302121
vLLM lora_only nu100,14780,0.232301
vLLM lora_only nu100,14790,0.258368
vLLM lora_only nu100,14800,0.21976
vLLM lora_only nu100,14810,0.18188
vLLM lora_only nu100,14820,0.257647
vLLM lora_only nu100,14830,0.312979
vLLM lora_only nu100,14840,0.217902
vLLM lora_only nu100,14850,0.264756
vLLM lora_only nu100,14860,0.240197
vLLM lora_only nu100,14870,0.241213
vLLM lora_only nu100,14880,0.271511
vLLM lora_only nu100,14890,0.292305
vLLM lora_only nu100,14900,0.269492
vLLM lora_only nu100,14910,0.339152
vLLM lora_only nu100,14920,0.270116
vLLM lora_only nu100,14930,0.249461
vLLM lora_only nu100,14940,0.222335
vLLM lora_only nu100,14950,0.309002
vLLM lora_only nu100,14960,0.287469
vLLM lora_only nu100,14970,0.309047
vLLM lora_only nu100,14980,0.276242
vLLM lora_only nu100,14990,0.259195
vLLM lora_only nu100,15000,0.205039
vLLM lora_only nu100,15010,0.232619
vLLM lora_only nu100,15020,0.241133
vLLM lora_only nu100,15030,0.206315
vLLM lora_only nu100,15040,0.251032
vLLM lora_only nu100,15050,0.226765
vLLM lora_only nu100,15060,0.189094
vLLM lora_only nu100,15070,0.248993
vLLM lora_only nu100,15080,0.248372
vLLM lora_only nu100,15090,0.187473
vLLM lora_only nu100,15100,0.23218
vLLM lora_only nu100,15110,0.190627
vLLM lora_only nu100,15120,0.186215
vLLM lora_only nu100,15130,0.18864
vLLM lora_only nu100,15140,0.285094
vLLM lora_only nu100,15150,0.240849
vLLM lora_only nu100,15160,0.23125
vLLM lora_only nu100,15170,0.212287
vLLM lora_only nu100,15180,0.236765
vLLM lora_only nu100,15190,0.220071
vLLM lora_only nu100,15200,0.245329
vLLM lora_only nu100,15210,0.27928
vLLM lora_only nu100,15220,0.264098
vLLM lora_only nu100,15230,0.183353
vLLM lora_only nu100,15240,0.227882
vLLM lora_only nu100,15250,0.179999
vLLM lora_only nu100,15260,0.205003
vLLM lora_only nu100,15270,0.290056
vLLM lora_only nu100,15280,0.280498
vLLM lora_only nu100,15290,0.272618
vLLM lora_only nu100,15300,0.206113
vLLM lora_only nu100,15310,0.159538
vLLM lora_only nu100,15320,0.242373
vLLM lora_only nu100,15330,0.258358
vLLM lora_only nu100,15340,0.25661
vLLM lora_only nu100,15350,0.202302
vLLM lora_only nu100,15360,0.230083
vLLM lora_only nu100,15370,0.17764
vLLM lora_only nu100,15380,0.297406
vLLM lora_only nu100,15390,0.24572
vLLM lora_only nu100,15400,0.226696
vLLM lora_only nu100,15410,0.260314
vLLM lora_only nu100,15420,0.230471
vLLM lora_only nu100,15430,0.24997
vLLM lora_only nu100,15440,0.262054
vLLM lora_only nu100,15450,0.324831
vLLM lora_only nu100,15460,0.255416
vLLM lora_only nu100,15470,0.253305
vLLM lora_only nu100,15480,0.21851
vLLM lora_only nu100,15490,0.210797
vLLM lora_only nu100,15500,0.273222
vLLM lora_only nu100,15510,0.230292
vLLM lora_only nu100,15520,0.282436
vLLM lora_only nu100,15530,0.25773
vLLM lora_only nu100,15540,0.150098
vLLM lora_only nu100,15550,0.193909
vLLM lora_only nu100,15560,0.17827
vLLM lora_only nu100,15570,0.217076
vLLM lora_only nu100,15580,0.2459
vLLM lora_only nu100,15590,0.266256
vLLM lora_only nu100,15600,0.197819
vLLM lora_only nu100,15610,0.269673
vLLM lora_only nu100,15620,0.173866
vLLM lora_only nu100,15630,0.226096
vLLM lora_only nu100,15640,0.26208
vLLM lora_only nu100,15650,0.240307
vLLM lora_only nu100,15660,0.236866
vLLM lora_only nu100,15670,0.221984
vLLM lora_only nu100,15680,0.166443
vLLM lora_only nu100,15690,0.257611
vLLM lora_only nu100,15700,0.288738
vLLM lora_only nu100,15710,0.228679
vLLM lora_only nu100,15720,0.319095
vLLM lora_only nu100,15730,0.218255
vLLM lora_only nu100,15740,0.239621
vLLM lora_only nu100,15750,0.225127
vLLM lora_only nu100,15760,0.342537
vLLM lora_only nu100,15770,0.212422
vLLM lora_only nu100,15780,0.255561
vLLM lora_only nu100,15790,0.249559
vLLM lora_only nu100,15800,0.208493
vLLM lora_only nu100,15810,0.18809
vLLM lora_only nu100,15820,0.249927
vLLM lora_only nu100,15830,0.269615
vLLM lora_only nu100,15840,0.249102
vLLM lora_only nu100,15850,0.183402
vLLM lora_only nu100,15860,0.20697
vLLM lora_only nu100,15870,0.15595
vLLM lora_only nu100,15880,0.266274
vLLM lora_only nu100,15890,0.249979
vLLM lora_only nu100,15900,0.252563
vLLM lora_only nu100,15910,0.21096
vLLM lora_only nu100,15920,0.235969
vLLM lora_only nu100,15930,0.173618
vLLM lora_only nu100,15940,0.293678
vLLM lora_only nu100,15950,0.272782
vLLM lora_only nu100,15960,0.276145
vLLM lora_only nu100,15970,0.232113
vLLM lora_only nu100,15980,0.265434
vLLM lora_only nu100,15990,0.14602
vLLM lora_only nu100,16000,0.241865
vLLM lora_only nu100,16010,0.234508
vLLM lora_only nu100,16020,0.214978
vLLM lora_only nu100,16030,0.279671
vLLM lora_only nu100,16040,0.193227
vLLM lora_only nu100,16050,0.213574
vLLM lora_only nu100,16060,0.244785
vLLM lora_only nu100,16070,0.297094
vLLM lora_only nu100,16080,0.248133
vLLM lora_only nu100,16090,0.23317
vLLM lora_only nu100,16100,0.194179
vLLM lora_only nu100,16110,0.229023
vLLM lora_only nu100,16120,0.219344
vLLM lora_only nu100,16130,0.263266
vLLM lora_only nu100,16140,0.262099
vLLM lora_only nu100,16150,0.273775
vLLM lora_only nu100,16160,0.169308
vLLM lora_only nu100,16170,0.200614
vLLM lora_only nu100,16180,0.183121
vLLM lora_only nu100,16190,0.226343
vLLM lora_only nu100,16200,0.236987
vLLM lora_only nu100,16210,0.316255
vLLM lora_only nu100,16220,0.234863
vLLM lora_only nu100,16230,0.296338
vLLM lora_only nu100,16240,0.255384
vLLM lora_only nu100,16250,0.316424
vLLM lora_only nu100,16260,0.329301
vLLM lora_only nu100,16270,0.283958
vLLM lora_only nu100,16280,0.328275
vLLM lora_only nu100,16290,0.234022
vLLM lora_only nu100,16300,0.288728
vLLM lora_only nu100,16310,0.266916
vLLM lora_only nu100,16320,0.230151
vLLM lora_only nu100,16330,0.246422
vLLM lora_only nu100,16340,0.281128
vLLM lora_only nu100,16350,0.227921
vLLM lora_only nu100,16360,0.199766
vLLM lora_only nu100,16370,0.205611
vLLM lora_only nu100,16380,0.29418
vLLM lora_only nu100,16390,0.237426
vLLM lora_only nu100,16400,0.267084
vLLM lora_only nu100,16410,0.197466
vLLM lora_only nu100,16420,0.226818
vLLM lora_only nu100,16430,0.18787
vLLM lora_only nu100,16440,0.233278
vLLM lora_only nu100,16450,0.279755
vLLM lora_only nu100,16460,0.228496
vLLM lora_only nu100,16470,0.192653
vLLM lora_only nu100,16480,0.232264
vLLM lora_only nu100,16490,0.210356
vLLM lora_only nu100,16500,0.23752
vLLM lora_only nu100,16510,0.222627
vLLM lora_only nu100,16520,0.245354
vLLM lora_only nu100,16530,0.212428
vLLM lora_only nu100,16540,0.215295
vLLM lora_only nu100,16550,0.168982
vLLM lora_only nu100,16560,0.227082
vLLM lora_only nu100,16570,0.284833
vLLM lora_only nu100,16580,0.252554
vLLM lora_only nu100,16590,0.245629
vLLM lora_only nu100,16600,0.240165
vLLM lora_only nu100,16610,0.170441
vLLM lora_only nu100,16620,0.303333
vLLM lora_only nu100,16630,0.280187
vLLM lora_only nu100,16640,0.216527
vLLM lora_only nu100,16650,0.274179
vLLM lora_only nu100,16660,0.278109
vLLM lora_only nu100,16670,0.186952
vLLM lora_only nu100,16680,0.21171
vLLM lora_only nu100,16690,0.34015
vLLM lora_only nu100,16700,0.212168
vLLM lora_only nu100,16710,0.25829
vLLM lora_only nu100,16720,0.19912
vLLM lora_only nu100,16730,0.228513
vLLM lora_only nu100,16740,0.200475
vLLM lora_only nu100,16750,0.242955
vLLM lora_only nu100,16760,0.266155
vLLM lora_only nu100,16770,0.258016
vLLM lora_only nu100,16780,0.194439
vLLM lora_only nu100,16790,0.224465
vLLM lora_only nu100,16800,0.157282
vLLM lora_only nu100,16810,0.238851
vLLM lora_only nu100,16820,0.255465
vLLM lora_only nu100,16830,0.254753
vLLM lora_only nu100,16840,0.200576
vLLM lora_only nu100,16850,0.205422
vLLM lora_only nu100,16860,0.161573
vLLM lora_only nu100,16870,0.254381
vLLM lora_only nu100,16880,0.21383
vLLM lora_only nu100,16890,0.247
vLLM lora_only nu100,16900,0.239451
vLLM lora_only nu100,16910,0.196568
vLLM lora_only nu100,16920,0.156206
vLLM lora_only nu100,16930,0.229694
vLLM lora_only nu100,16940,0.238417
vLLM lora_only nu100,16950,0.21285
vLLM lora_only nu100,16960,0.246779
vLLM lora_only nu100,16970,0.167911
vLLM lora_only nu100,16980,0.1875
vLLM lora_only nu100,16990,0.197614
vLLM lora_only nu100,17000,0.273287
vLLM lora_only nu100,17010,0.224716
vLLM lora_only nu100,17020,0.23281
vLLM lora_only nu100,17030,0.189863
vLLM lora_only nu100,17040,0.225446
vLLM lora_only nu100,17050,0.17995
vLLM lora_only nu100,17060,0.218398
vLLM lora_only nu100,17070,0.259933
vLLM lora_only nu100,17080,0.32681
vLLM lora_only nu100,17090,0.180971
vLLM lora_only nu100,17100,0.192153
vLLM lora_only nu100,17110,0.338683
vLLM lora_only nu100,17120,0.290002
vLLM lora_only nu100,17130,0.353326
vLLM lora_only nu100,17140,0.348219
vLLM lora_only nu100,17150,0.380574
vLLM lora_only nu100,17160,0.295569
vLLM lora_only nu100,17170,0.331016
vLLM lora_only nu100,17180,0.355226
vLLM lora_only nu100,17190,0.38558
vLLM lora_only nu100,17200,0.269866
vLLM lora_only nu100,17210,0.254921
vLLM lora_only nu100,17220,0.21791
vLLM lora_only nu100,17230,0.164488
vLLM lora_only nu100,17240,0.261267
vLLM lora_only nu100,17250,0.277434
vLLM lora_only nu100,17260,0.20935
vLLM lora_only nu100,17270,0.260206
vLLM lora_only nu100,17280,0.199708
vLLM lora_only nu100,17290,0.221093
vLLM lora_only nu100,17300,0.196253
vLLM lora_only nu100,17310,0.243949
vLLM lora_only nu100,17320,0.211336
vLLM lora_only nu100,17330,0.207273
vLLM lora_only nu100,17340,0.22486
vLLM lora_only nu100,17350,0.239701
vLLM lora_only nu100,17360,0.1908
vLLM lora_only nu100,17370,0.212003
vLLM lora_only nu100,17380,0.268487
vLLM lora_only nu100,17390,0.243458
vLLM lora_only nu100,17400,0.172987
vLLM lora_only nu100,17410,0.245822
vLLM lora_only nu100,17420,0.22668
vLLM lora_only nu100,17430,0.295589
vLLM lora_only nu100,17440,0.252198
vLLM lora_only nu100,17450,0.274414
vLLM lora_only nu100,17460,0.264433
vLLM lora_only nu100,17470,0.317621
vLLM lora_only nu100,17480,0.239266
vLLM lora_only nu100,17490,0.348108
vLLM lora_only nu100,17500,0.247229
vLLM lora_only nu100,17510,0.2257
vLLM lora_only nu100,17520,0.220701
vLLM lora_only nu100,17530,0.214384
vLLM lora_only nu100,17540,0.174925
vLLM lora_only nu100,17550,0.261228
vLLM lora_only nu100,17560,0.262873
vLLM lora_only nu100,17570,0.250587
vLLM lora_only nu100,17580,0.311607
vLLM lora_only nu100,17590,0.225885
vLLM lora_only nu100,17600,0.201871
vLLM lora_only nu100,17610,0.249026
vLLM lora_only nu100,17620,0.352448
vLLM lora_only nu100,17630,0.250058
vLLM lora_only nu100,17640,0.352092
vLLM lora_only nu100,17650,0.224681
vLLM lora_only nu100,17660,0.264538
vLLM lora_only nu100,17670,0.304583
vLLM lora_only nu100,17680,0.251732
vLLM lora_only nu100,17690,0.223515
vLLM lora_only nu100,17700,0.340124
vLLM lora_only nu100,17710,0.173228
vLLM lora_only nu100,17720,0.230799
vLLM lora_only nu100,17730,0.165488
vLLM lora_only nu100,17740,0.285839
vLLM lora_only nu100,17750,0.21325
vLLM lora_only nu100,17760,0.227925
vLLM lora_only nu100,17770,0.213294
vLLM lora_only nu100,17780,0.241728
vLLM lora_only nu100,17790,0.228208
vLLM lora_only nu100,17800,0.257836
vLLM lora_only nu100,17810,0.244794
vLLM lora_only nu100,17820,0.2734
vLLM lora_only nu100,17830,0.225778
vLLM lora_only nu100,17840,0.21731
vLLM lora_only nu100,17850,0.175008
vLLM lora_only nu100,17860,0.223892
vLLM lora_only nu100,17870,0.235308
vLLM lora_only nu100,17880,0.205764
vLLM lora_only nu100,17890,0.226373
vLLM lora_only nu100,17900,0.183424
vLLM lora_only nu100,17910,0.226946
vLLM lora_only nu100,17920,0.20376
vLLM lora_only nu100,17930,0.251419
vLLM lora_only nu100,17940,0.278894
vLLM lora_only nu100,17950,0.25847
vLLM lora_only nu100,17960,0.235167
vLLM lora_only nu100,17970,0.21287
vLLM lora_only nu100,17980,0.16614
vLLM lora_only nu100,17990,0.230683
vLLM lora_only nu100,18000,0.297213
vLLM lora_only nu100,18010,0.255524
vLLM lora_only nu100,18020,0.155629
vLLM lora_only nu100,18030,0.250621
vLLM lora_only nu100,18040,0.177808
vLLM lora_only nu100,18050,0.202911
vLLM lora_only nu100,18060,0.286505
vLLM lora_only nu100,18070,0.221732
vLLM lora_only nu100,18080,0.246387
vLLM lora_only nu100,18090,0.216799
vLLM lora_only nu100,18100,0.186713
vLLM lora_only nu100,18110,0.224073
vLLM lora_only nu100,18120,0.291819
vLLM lora_only nu100,18130,0.218876
vLLM lora_only nu100,18140,0.222764
vLLM lora_only nu100,18150,0.211468
vLLM lora_only nu100,18160,0.195531
vLLM lora_only nu100,18170,0.296962
vLLM lora_only nu100,18180,0.247197
vLLM lora_only nu100,18190,0.22739
vLLM lora_only nu100,18200,0.270448
vLLM lora_only nu100,18210,0.197678
vLLM lora_only nu100,18220,0.229151
vLLM lora_only nu100,18230,0.248411
vLLM lora_only nu100,18240,0.257282
vLLM lora_only nu100,18250,0.244078
vLLM lora_only nu100,18260,0.259468
vLLM lora_only nu100,18270,0.215142
vLLM lora_only nu100,18280,0.196291
vLLM lora_only nu100,18290,0.217587
vLLM lora_only nu100,18300,0.226746
vLLM lora_only nu100,18310,0.233277
vLLM lora_only nu100,18320,0.298882
vLLM lora_only nu100,18330,0.186465
vLLM lora_only nu100,18340,0.220695
vLLM lora_only nu100,18350,0.187788
vLLM lora_only nu100,18360,0.224132
vLLM lora_only nu100,18370,0.176247
vLLM lora_only nu100,18380,0.265871
vLLM lora_only nu100,18390,0.252408
vLLM lora_only nu100,18400,0.193982
vLLM lora_only nu100,18410,0.217129
vLLM lora_only nu100,18420,0.245095
vLLM lora_only nu100,18430,0.265756
vLLM lora_only nu100,18440,0.221255
vLLM lora_only nu100,18450,0.228963
vLLM lora_only nu100,18460,0.245849
vLLM lora_only nu100,18470,0.149131
vLLM lora_only nu100,18480,0.279827
vLLM lora_only nu100,18490,0.280703
vLLM lora_only nu100,18500,0.226574
vLLM lora_only nu100,18510,0.245109
vLLM lora_only nu100,18520,0.220983
vLLM lora_only nu100,18530,0.201204
vLLM lora_only nu100,18540,0.206267
vLLM lora_only nu100,18550,0.261642
vLLM lora_only nu100,18560,0.236547
vLLM lora_only nu100,18570,0.327143
vLLM lora_only nu100,18580,0.220753
vLLM lora_only nu100,18590,0.19116
vLLM lora_only nu100,18600,0.256075
vLLM lora_only nu100,18610,0.201051
vLLM lora_only nu100,18620,0.250361
vLLM lora_only nu100,18630,0.24866
vLLM lora_only nu100,18640,0.158955
vLLM lora_only nu100,18650,0.239682
vLLM lora_only nu100,18660,0.178643
vLLM lora_only nu100,18670,0.211278
vLLM lora_only nu100,18680,0.256828
vLLM lora_only nu100,18690,0.246618
vLLM lora_only nu100,18700,0.228741
vLLM lora_only nu100,18710,0.24022
vLLM lora_only nu100,18720,0.160118
vLLM lora_only nu100,18730,0.221378
vLLM lora_only nu100,18740,0.273983
vLLM lora_only nu100,18750,0.206477
vLLM lora_only nu100,18760,0.176934
vLLM lora_only nu100,18770,0.220699
vLLM lora_only nu100,18780,0.173573
vLLM lora_only nu100,18790,0.216968
vLLM lora_only nu100,18800,0.257377
vLLM lora_only nu100,18810,0.210107
vLLM lora_only nu100,18820,0.217544
vLLM lora_only nu100,18830,0.174634
vLLM lora_only nu100,18840,0.192191
vLLM lora_only nu100,18850,0.196014
vLLM lora_only nu100,18860,0.253136
vLLM lora_only nu100,18870,0.213542
vLLM lora_only nu100,18880,0.238522
vLLM lora_only nu100,18890,0.171042
vLLM lora_only nu100,18900,0.204455
vLLM lora_only nu100,18910,0.217946
vLLM lora_only nu100,18920,0.226169
vLLM lora_only nu100,18930,0.244333
vLLM lora_only nu100,18940,0.375837
vLLM lora_only nu100,18950,0.186608
vLLM lora_only nu100,18960,0.240922
vLLM lora_only nu100,18970,0.206836
vLLM lora_only nu100,18980,0.195101
vLLM lora_only nu100,18990,0.25223
vLLM lora_only nu100,19000,0.265537
vLLM lora_only nu100,19010,0.21478
vLLM lora_only nu100,19020,0.183727
vLLM lora_only nu100,19030,0.181923
vLLM lora_only nu100,19040,0.244983
vLLM lora_only nu100,19050,0.233682
vLLM lora_only nu100,19060,0.242301
vLLM lora_only nu100,19070,0.25189
vLLM lora_only nu100,19080,0.251027
vLLM lora_only nu100,19090,0.180215
vLLM lora_only nu100,19100,0.229818
vLLM lora_only nu100,19110,0.295191
vLLM lora_only nu100,19120,0.214866
vLLM lora_only nu100,19130,0.32312
vLLM lora_only nu100,19140,0.266239
vLLM lora_only nu100,19150,0.259619
vLLM lora_only nu100,19160,0.246659
vLLM lora_only nu100,19170,0.286781
vLLM lora_only nu100,19180,0.246688
vLLM lora_only nu100,19190,0.269126
